2561,River's Edge (1986)
2562,Longest Yard, The (1974)
2563,Necessary Roughness (1991)
2564,Enemy at the Gates (2001)
2565,Exit Wounds (2001)
2566,Dish, The (2001)
2567,Memento (2000)
2568,Heartbreakers (2001)
2569,Say It Isn't So (2001)
2570,Someone Like You (2001)
2571,Spy Kids (2001)
2572,Tomcats (2001)
2573,Tailor of Panama, The (2001)
2574,Amores Perros (Love's a Bitch) (2000)
2575,Along Came a Spider (2001)
2576,Blow (2001)
2577,Pokémon 3: The Movie (2001)
2578,Bridget Jones's Diary (2001)
2579,Joe Dirt (2001)
2580,Josie and the Pussycats (2001)
2581,Chopper (2000)
2582,Crocodile Dundee in Los Angeles (2001)
2583,Freddy Got Fingered (2001)
2584,Scarface (1983)
2585,Days of Wine and Roses (1962)
2586,Driven (2001)
2587,One Night at McCool's (2001)
2588,Mummy Returns, The (2001)
2589,Cleopatra (1963)
2590,Krull (1983)
2591,Lost in America (1985)
2592,Triumph of the Will (Triumph des Willens) (1934)
2593,World According to Garp, The (1982)
2594,Frankie and Johnny (1991)
2595,Nine to Five (a.k.a. 9 to 5) (1980)
2596,Norma Rae (1979)
2597,Summer Rental (1985)
2598,Love Story (1970)
2599,Rififi (Du rififi chez les hommes) (1955)
2600,Knight's Tale, A (2001)
2601,Startup.com (2001)
2602,Angel Eyes (2001)
2603,Shrek (2001)
2604,Moulin Rouge (2001)
2605,Pearl Harbor (2001)
2606,Love Potion #9 (1992)
2607,Postcards From the Edge (1990)
2608,City Slickers (1991)
2609,Eight Men Out (1988)
2610,Mississippi Burning (1988)
2611,Magnificent Seven, The (1960)
2612,Rio Bravo (1959)
2613,Throw Momma from the Train (1987)
2614,Yi Yi (2000)
2615,Nightwatch (Nattevagten) (1994)
2616,Twelve O'Clock High (1949)
2617,Von Ryan's Express (1965)
2618,Animal, The (2001)
2619,Evolution (2001)
2620,Swordfish (2001)
2621,Anniversary Party, The (2001)
2622,Catch-22 (1970)
2623,Point Break (1991)
2624,Unlawful Entry (1992)
2625,Gentlemen Prefer Blondes (1953)
2626,How to Marry a Millionaire (1953)
2627,Seven Year Itch, The (1955)
2628,Tootsie (1982)
2629,Atlantis: The Lost Empire (2001)
2630,Lara Croft: Tomb Raider (2001)
2631,Dr. Dolittle 2 (2001)
2632,Fast and the Furious, The (2001)
2633,A.I. Artificial Intelligence (2001)
2634,Crazy/Beautiful (2001)
2635,Pootie Tang (2001)
2636,Sexy Beast (2000)
2637,Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)
2638,Closet, The (Placard, Le) (2001)
2639,Crimson Rivers, The (Rivières pourpres, Les) (2000)
2640,Cats & Dogs (2001)
2641,Kiss of the Dragon (2001)
2642,Scary Movie 2 (2001)
2643,Cannonball Run, The (1981)
2644,Cannonball Run II (1984)
2645,Man Who Shot Liberty Valance, The (1962)
2646,Salvador (1986)
2647,Something Wild (1986)
2648,Cries and Whispers (Viskningar och rop) (1972)
2649,Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)
2650,Kiss Me Deadly (1955)
2651,Lion in Winter, The (1968)
2652,Sweet Smell of Success (1957)
2653,Suspiria (1977)
2654,Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)
2655,Outland (1981)
2656,Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)
2657,Final Fantasy: The Spirits Within (2001)
2658,Legally Blonde (2001)
2659,Score, The (2001)
2660,Bully (2001)
2661,Made (2001)
2662,Accidental Tourist, The (1988)
2663,Accused, The (1988)
2664,Above the Law (1988)
2665,Adventures of Baron Munchausen, The (1988)
2666,Beaches (1988)
2667,Big Top Pee-Wee (1988)
2668,Biloxi Blues (1988)
2669,Blob, The (1988)
2670,Caddyshack II (1988)
2671,Cocktail (1988)
2672,Colors (1988)
2673,Coming to America (1988)
2674,Critters (1986)
2675,Crossing Delancey (1988)
2676,D.O.A. (1988)
2677,Dead Pool, The (1988)
2678,Dirty Rotten Scoundrels (1988)
2679,Ernest Saves Christmas (1988)
2680,Frantic (1988)
2681,Gorillas in the Mist (1988)
2682,Great Outdoors, The (1988)
2683,The Lair of the White Worm (1988)
2684,Land Before Time, The (1988)
2685,License to Drive (1988)
2686,Milagro Beanfield War (1988)
2687,My Stepmother Is an Alien (1988)
2688,Bagdad Cafe (Out of Rosenheim) (1987)
2689,Red Heat (1988)
2690,Return of the Living Dead, The (1985)
2691,Man from Snowy River, The (1982)
2692,Running on Empty (1988)
2693,Serpent and the Rainbow, The (1988)
2694,Short Circuit 2 (1988)
2695,Short Circuit (1986)
2696,Vanishing, The (Spoorloos) (1988)
2697,Tetsuo, the Ironman (Tetsuo) (1988)
2698,They Live (1988)
2699,Tucker: The Man and His Dream (1988)
2700,Twins (1988)
2701,Young Einstein (1988)
2702,Always (1989)
2703,American Ninja (1985)
2704,Bill & Ted's Excellent Adventure (1989)
2705,Black Rain (1989)
2706,Casualties of War (1989)
2707,Cyborg (1989)
2708,Earth Girls Are Easy (1988)
2709,Eddie and the Cruisers (1983)
2710,Erik the Viking (1989)
2711,Great Balls of Fire! (1989)
2712,Jesus of Montreal (Jésus de Montréal) (1989)
2713,K-9 (1989)
2714,Kickboxer (1989)
2715,Lean on Me (1989)
2716,Leviathan (1989)
2717,Look Who's Talking (1989)
2718,Major League (1989)
2719,Meet the Feebles (1989)
2720,New York Stories (1989)
2721,Punisher, The (1989)
2722,Jurassic Park III (2001)
2723,America's Sweethearts (2001)
2724,Brother (2000)
2725,Ghost World (2001)
2726,Hedwig and the Angry Inch (2000)
2727,Planet of the Apes (2001)
2728,Bread and Tulips (Pane e tulipani) (2000)
2729,Wet Hot American Summer (2001)
2730,Road House (1989)
2731,Sea of Love (1989)
2732,See No Evil, Hear No Evil (1989)
2733,Tango & Cash (1989)
2734,Troop Beverly Hills (1989)
2735,Turner & Hooch (1989)
2736,UHF (1989)
2737,Uncle Buck (1989)
2738,War of the Roses, The (1989)
2739,Warlock (1989)
2740,Weekend at Bernie's II (1993)
2741,Black Robe (1991)
2742,Cotton Club, The (1984)
2743,Original Sin (2001)
2744,Princess Diaries, The (2001)
2745,Rush Hour 2 (2001)
2746,Chocolat (1988)
2747,Cage aux Folles, La (1978)
2748,Paint Your Wagon (1969)
2749,Shootist, The (1976)
2750,Altered States (1980)
2751,Any Which Way You Can (1980)
2752,American Pie 2 (2001)
2753,Osmosis Jones (2001)
2754,Others, The (2001)
2755,Deep End, The (2001)
2756,Session 9 (2001)
2757,Captain Corelli's Mandolin (2001)
2758,Rat Race (2001)
2759,Bubble Boy (2001)
2760,Curse of the Jade Scorpion, The (2001)
2761,Jay and Silent Bob Strike Back (2001)
2762,Ghosts of Mars (2001)
2763,Summer Catch (2001)
2764,Happy Accidents (2000)
2765,Together (Tillsammans) (2000)
2766,Tortilla Soup (2001)
2767,Jeepers Creepers (2001)
2768,O (2001)
2769,3 Ninjas (1992)
2770,3 Ninjas Kick Back (1994)
2771,Wicker Man, The (1973)
2772,Musketeer, The (2001)
2773,Rock Star (2001)
2774,L.I.E. (2001)
2775,Glass House, The (2001)
2776,Hardball (2001)
2777,Big Trouble (2002)
2778,Glitter (2001)
2779,Training Day (2001)
2780,Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)
2781,French Lieutenant's Woman, The (1981)
2782,Little Man Tate (1991)
2783,13 Ghosts (1960)
2784,Father Goose (1964)
2785,It's a Mad, Mad, Mad, Mad World (1963)
2786,Operation Petticoat (1959)
2787,Play Misty for Me (1971)
2788,Vanishing, The (1993)
2789,Silkwood (1983)
2790,SpaceCamp (1986)
2791,Don't Say a Word (2001)
2792,Hearts in Atlantis (2001)
2793,Zoolander (2001)
2794,Joy Ride (2001)
2795,Serendipity (2001)
2796,Big Red One, The (1980)
2797,Brubaker (1980)
2798,Changeling, The (1980)
2799,Cheech & Chong's Next Movie (1980)
2800,Coal Miner's Daughter (1980)
2801,Bandits (2001)
2802,Corky Romano (2001)
2803,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)
2804,Mulholland Drive (2001)
2805,Dirty Harry (1971)
2806,Fiddler on the Roof (1971)
2807,Not Without My Daughter (1991)
2808,From Hell (2001)
2809,Last Castle, The (2001)
2810,Riding in Cars with Boys (2001)
2811,Waking Life (2001)
2812,K-PAX (2001)
2813,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)
2814,Donnie Darko (2001)
2815,Life as a House (2001)
2816,Man Who Wasn't There, The (2001)
2817,Domestic Disturbance (2001)
2818,Monsters, Inc. (2001)
2819,One, The (2001)
2820,Tape (2001)
2821,Heist (2001)
2822,Shallow Hal (2001)
2823,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
2824,Novocaine (2001)
2825,Black Knight (2001)
2826,Spy Game (2001)
2827,Devil's Backbone, The (Espinazo del diablo, El) (2001)
2828,In the Bedroom (2001)
2829,Jabberwocky (1977)
2830,Funny Girl (1968)
2831,Breathless (À bout de souffle) (1960)
2832,Beastmaster, The (1982)
2833,Midway (1976)
2834,Now, Voyager (1942)
2835,Little Women (1933)
2836,That Obscure Object of Desire (Cet obscur objet du désir) (1977)
2837,Toy, The (1982)
2838,Dressed to Kill (1980)
2839,Fame (1980)
2840,Final Countdown, The (1980)
2841,Flash Gordon (1980)
2842,Enforcer, The (1976)
2843,Lord of the Flies (1990)
2844,Ocean's Eleven (a.k.a. Ocean's 11) (1960)
2845,Stunt Man, The (1980)
2846,Sudden Impact (1983)
2847,Behind Enemy Lines (2001)
2848,Ocean's Eleven (2001)
2849,Incredible Shrinking Man, The (1957)
2850,No Man's Land (2001)
2851,And Then There Were None (1945)
2852,Blue Angel, The (Blaue Engel, Der) (1930)
2853,Moscow on the Hudson (1984)
2854,Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)
2855,Not Another Teen Movie (2001)
2856,Vanilla Sky (2001)
2857,Iris (2001)
2858,Lantana (2001)
2859,Royal Tenenbaums, The (2001)
2860,Bill & Ted's Bogus Journey (1991)
2861,How High (2001)
2862,Jimmy Neutron: Boy Genius (2001)
2863,Kate & Leopold (2001)
2864,Lord of the Rings: The Fellowship of the Ring, The (2001)
2865,Majestic, The (2001)
2866,Beautiful Mind, A (2001)
2867,Party, The (1968)
2868,Witness for the Prosecution (1957)
2869,Ali (2001)
2870,Black Hawk Down (2001)
2871,Yentl (1983)
2872,Gosford Park (2001)
2873,I Am Sam (2001)
2874,Monster's Ball (2001)
2875,Shipping News, The (2001)
2876,Big Heat, The (1953)
2877,Murder by Death (1976)
2878,Orange County (2002)
2879,Brotherhood of the Wolf (Pacte des loups, Le) (2001)
2880,Another 48 Hrs. (1990)
2881,Truly, Madly, Deeply (1991)
2882,Dragonslayer (1981)
2883,Conan the Destroyer (1984)
2884,Impostor (2002)
2885,Kung Pow: Enter the Fist (2002)
2886,Snow Dogs (2002)
2887,48 Hrs. (1982)
2888,Italian for Beginners (Italiensk for begyndere) (2000)
2889,Brainstorm (1983)
2890,Dragon: The Bruce Lee Story (1993)
2891,Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)
2892,M*A*S*H (a.k.a. MASH) (1970)
2893,The Count of Monte Cristo (2002)
2894,Mothman Prophecies, The (2002)
2895,Walk to Remember, A (2002)
2896,Metropolis (2001)
2897,Storytelling (2001)
2898,Slackers (2002)
2899,Birthday Girl (2001)
2900,Big Fat Liar (2002)
2901,Collateral Damage (2002)
2902,Rollerball (2002)
2903,Baby's Day Out (1994)
2904,Rookie of the Year (1993)
2905,Sandlot, The (1993)
2906,Don't Look Now (1973)
2907,Crossroads (2002)
2908,Hart's War (2002)
2909,John Q (2002)
2910,Super Troopers (2001)
2911,Good Son, The (1993)
2912,Sleuth (1972)
2913,Dragonfly (2002)
2914,Queen of the Damned (2002)
2915,Monsoon Wedding (2001)
2916,Bad News Bears, The (1976)
2917,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000)
2918,Wild Strawberries (Smultronstället) (1957)
2919,40 Days and 40 Nights (2002)
2920,We Were Soldiers (2002)
2921,Ferngully: The Last Rainforest (1992)
2922,Time Machine, The (2002)
2923,Magnificent Ambersons, The (1942)
2924,Oh, God! (1977)
2925,Ice Age (2002)
2926,Resident Evil (2002)
2927,Showtime (2002)
2928,Kissing Jessica Stein (2001)
2929,And Your Mother Too (Y tu mamá también) (2001)
2930,Taps (1981)
2931,Smokey and the Bandit II (1980)
2932,Smokey and the Bandit (1977)
2933,Stir Crazy (1980)
2934,Blade II (2002)
2935,Sorority Boys (2002)
2936,Clockstoppers (2002)
2937,Death to Smoochy (2002)
2938,Panic Room (2002)
2939,Rookie, The (2002)
2940,Piano Teacher, The (La pianiste) (2001)
2941,High Crimes (2002)
2942,National Lampoon's Van Wilder (2002)
2943,Atomic Cafe, The (1982)
2944,Rashomon (Rashômon) (1950)
2945,Slap Shot (1977)
2946,Changing Lanes (2002)
2947,Frailty (2001)
2948,Sweetest Thing, The (2002)
2949,Human Nature (2001)
2950,My Big Fat Greek Wedding (2002)
2951,3:10 to Yuma (1957)
2952,Joe Versus the Volcano (1990)
2953,Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)
2954,Three Men and a Baby (1987)
2955,Three Men and a Little Lady (1990)
2956,Murder by Numbers (2002)
2957,The Scorpion King (2002)
2958,Enigma (2001)
2959,Nine Queens (Nueve reinas) (2000)
2960,Jason X (2002)
2961,Life or Something Like It (2002)
2962,Dogtown and Z-Boyz (2001)
2963,Salton Sea, The (2002)
2964,Husbands and Wives (1992)
2965,Lenny (1974)
2966,Hollywood Ending (2002)
2967,Spider-Man (2002)
2968,New Guy, The (2002)
2969,Unfaithful (2002)
2970,My Beautiful Laundrette (1985)
2971,About a Boy (2002)
2972,Star Wars: Episode II - Attack of the Clones (2002)
2973,Believer, The (2001)
2974,Importance of Being Earnest, The (2002)
2975,Every Which Way But Loose (1978)
2976,Last Waltz, The (1978)
2977,Enough (2002)
2978,Insomnia (2002)
2979,Spirit: Stallion of the Cimarron (2002)
2980,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001)
2981,Sum of All Fears, The (2002)
2982,Undercover Brother (2002)
2983,84 Charing Cross Road (1987)
2984,Silent Running (1972)
2985,Bad Company (2002)
2986,Divine Secrets of the Ya-Ya Sisterhood (2002)
2987,Fast Runner, The (Atanarjuat) (2001)
2988,Bourne Identity, The (2002)
2989,Scooby-Doo (2002)
2990,Windtalkers (2002)
2991,Dangerous Lives of Altar Boys, The (2002)
2992,Men at Work (1990)
2993,Lilo & Stitch (2002)
2994,Minority Report (2002)
2995,Rabbit-Proof Fence (2002)
2996,Mr. Deeds (2002)
2997,Lovely & Amazing (2001)
2998,Look Who's Talking Now (1993)
2999,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)
3000,Powerpuff Girls, The (2002)
3001,Reign of Fire (2002)
3002,Road to Perdition (2002)
3003,The Importance of Being Earnest (1952)
3004,Z (1969)
3005,Halloween: Resurrection (Halloween 8) (2002)
3006,Sex and Lucia (Lucía y el sexo) (2001)
3007,Eight Legged Freaks (2002)
3008,K-19: The Widowmaker (2002)
3009,Stuart Little 2 (2002)
3010,Austin Powers in Goldmember (2002)
3011,Kid Stays in the Picture, The (2002)
3012,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979)
3013,Red Beard (Akahige) (1965)
3014,Top Secret! (1984)
3015,Master of Disguise, The (2002)
3016,Signs (2002)
3017,Spy Kids 2: The Island of Lost Dreams (2002)
3018,Good Girl, The (2002)
3019,Blood Work (2002)
3020,xXx (2002)
3021,24 Hour Party People (2002)
3022,Rollerball (1975)
3023,Adventures of Pluto Nash, The (2002)
3024,Blue Crush (2002)
3025,Mostly Martha (Bella Martha) (2001)
3026,Possession (2002)
3027,One Hour Photo (2002)
3028,Simone (S1m0ne) (2002)
3029,Clash of the Titans (1981)
3030,Hot Shots! (1991)
3031,Time After Time (1979)
3032,Down and Out in Beverly Hills (1986)
3033,Stakeout (1987)
3034,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002)
3035,City by the Sea (2002)
3036,Swimfan (2002)
3037,Johnny Dangerously (1984)
3038,Thesis (Tesis) (1996)
3039,Barbershop (2002)
3040,Stealing Harvard (2002)
3041,Transporter, The (2002)
3042,Igby Goes Down (2002)
3043,Captain Ron (1992)
3044,Ernest Goes to Jail (1990)
3045,Ernest Scared Stupid (1991)
3046,Ladykillers, The (1955)
3047,Lavender Hill Mob, The (1951)
3048,Das Experiment (Experiment, The) (2001)
3049,Ballistic: Ecks vs. Sever (2002)
3050,Banger Sisters, The (2002)
3051,Four Feathers, The (2002)
3052,8 Women (2002)
3053,Secretary (2002)
3054,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
3055,Sweet Home Alabama (2002)
3056,Tuxedo, The (2002)
3057,Moonlight Mile (2002)
3058,Wasabi (2001)
3059,Red Dragon (2002)
3060,Bloody Sunday (2002)
3061,Heaven (2002)
3062,Valmont (1989)
3063,Horror of Dracula (Dracula) (1958)
3064,Strange Brew (1983)
3065,Knockaround Guys (2002)
3066,Rules of Attraction, The (2002)
3067,Tuck Everlasting (2002)
3068,White Oleander (2002)
3069,Bowling for Columbine (2002)
3070,Comedian (2002)
3071,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002)
3072,Punch-Drunk Love (2002)
3073,Formula 51 (2001)
3074,Ring, The (2002)
3075,Auto Focus (2002)
3076,Real Women Have Curves (2002)
3077,Russian Ark (Russkiy Kovcheg) (2002)
3078,Grave of the Fireflies (Hotaru no haka) (1988)
3079,Jason Goes to Hell: The Final Friday (1993)
3080,Saturday Night Fever (1977)
3081,Urban Cowboy (1980)
3082,Xanadu (1980)
3083,Absence of Malice (1981)
3084,Blow Out (1981)
3085,Gallipoli (1981)
3086,My Dinner with André (1981)
3087,Professional, The (Le professionnel) (1981)
3088,Ghost Ship (2002)
3089,Jackass: The Movie (2002)
3090,Frida (2002)
3091,Roger Dodger (2002)
3092,Casino Royale (1967)
3093,Russians Are Coming, the Russians Are Coming, The (1966)
3094,I Spy (2002)
3095,Santa Clause 2, The (2002)
3096,Femme Fatale (2002)
3097,8 Mile (2002)
3098,Far from Heaven (2002)
3099,Harry Potter and the Chamber of Secrets (2002)
3100,Dog Soldiers (2002)
3101,Return to the Blue Lagoon (1991)
3102,Toy Soldiers (1991)
3103,Scanners (1981)
3104,Thief (1981)
3105,Die Another Day (2002)
3106,The Emperor's Club (2002)
3107,Quiet American, The (2002)
3108,Talk to Her (Hable con Ella) (2002)
3109,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002)
3110,Solaris (2002)
3111,Treasure Planet (2002)
3112,Elling (2001)
3113,Last Seduction, The (1994)
3114,Zulu (1964)
3115,Analyze That (2002)
3116,Adaptation (2002)
3117,Equilibrium (2002)
3118,Best Little Whorehouse in Texas, The (1982)
3119,Deathtrap (1982)
3120,Drumline (2002)
3121,Hot Chick, The (2002)
3122,Maid in Manhattan (2002)
3123,Star Trek: Nemesis (2002)
3124,About Schmidt (2002)
3125,Lord of the Rings: The Two Towers, The (2002)
3126,25th Hour (2002)
3127,Antwone Fisher (2002)
3128,Gangs of New York (2002)
3129,Two Weeks Notice (2002)
3130,Narc (2002)
3131,My Girl 2 (1994)
3132,My Girl (1991)
3133,My Neighbor Totoro (Tonari no Totoro) (1988)
3134,Catch Me If You Can (2002)
3135,Chicago (2002)
3136,Hours, The (2002)
3137,Pianist, The (2002)
3138,King of Comedy, The (1983)
3139,Confessions of a Dangerous Mind (2002)
3140,Blue Collar Comedy Tour: The Movie (2003)
3141,Just Married (2003)
3142,Kangaroo Jack (2003)
3143,National Security (2003)
3144,City of God (Cidade de Deus) (2002)
3145,Band of Outsiders (Bande à part) (1964)
3146,Dogfight (1991)
3147,Darkness Falls (2003)
3148,Final Destination 2 (2003)
3149,Recruit, The (2003)
3150,Guru, The (2002)
3151,Lost in La Mancha (2002)
3152,May (2002)
3153,Firefox (1982)
3154,Last Unicorn, The (1982)
3155,Monty Python Live at the Hollywood Bowl (1982)
3156,Richard Pryor Live on the Sunset Strip (1982)
3157,How to Lose a Guy in 10 Days (2003)
3158,Shanghai Knights (2003)
3159,Daredevil (2003)
3160,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002)
3161,Dennis the Menace (1993)
3162,Black Stallion, The (1979)
3163,Pillow Talk (1959)
3164,Man Who Fell to Earth, The (1976)
3165,Life of David Gale, The (2003)
3166,Old School (2003)
3167,Cradle 2 the Grave (2003)
3168,Spider (2002)
3169,Bringing Down the House (2003)
3170,Tears of the Sun (2003)
3171,Irreversible (Irréversible) (2002)
3172,Laurel Canyon (2002)
3173,Nowhere in Africa (Nirgendwo in Afrika) (2001)
3174,Bend It Like Beckham (2002)
3175,Hunted, The (2003)
3176,Willard (2003)
3177,Spun (2001)
3178,Europa Europa (Hitlerjunge Salomon) (1990)
3179,Green Card (1990)
3180,Journey to the Center of the Earth (1959)
3181,Ringu (Ring) (1998)
3182,Dreamcatcher (2003)
3183,View from the Top (2003)
3184,Awful Truth, The (1937)
3185,Basic (2003)
3186,Core, The (2003)
3187,Head of State (2003)
3188,What a Girl Wants (2003)
3189,Akira Kurosawa's Dreams (Dreams) (1990)
3190,Day for Night (La Nuit Américaine) (1973)
3191,In a Lonely Place (1950)
3192,Man Apart, A (2003)
3193,Phone Booth (2002)
3194,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
3195,Man Without a Past, The (Mies vailla menneisyyttä) (2002)
3196,Anger Management (2003)
3197,House of 1000 Corpses (2003)
3198,Lilya 4-Ever (Lilja 4-ever) (2002)
3199,Bulletproof Monk (2003)
3200,Mighty Wind, A (2003)
3201,Holes (2003)
3202,Winged Migration (Peuple migrateur, Le) (2001)
3203,Straw Dogs (1971)
3204,Andromeda Strain, The (1971)
3205,Fahrenheit 451 (1966)
3206,Wiz, The (1978)
3207,Confidence (2003)
3208,Identity (2003)
3209,Spellbound (2002)
3210,Lizzie McGuire Movie, The (2003)
3211,X2: X-Men United (2003)
3212,Owning Mahowny (2003)
3213,Daddy Day Care (2003)
3214,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
3215,Matrix Reloaded, The (2003)
3216,Down with Love (2003)
3217,Spanish Apartment, The (L'auberge espagnole) (2002)
3218,Bruce Almighty (2003)
3219,Finding Nemo (2003)
3220,Italian Job, The (2003)
3221,Wrong Turn (2003)
3222,Capturing the Friedmans (2003)
3223,2 Fast 2 Furious (Fast and the Furious 2, The) (2003)
3224,Whale Rider (2002)
3225,Two Mules for Sister Sara (1970)
3226,Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)
3227,This Boy's Life (1993)
3228,Barton Fink (1991)
3229,Flight of the Phoenix, The (1965)
3230,Trial, The (Procès, Le) (1962)
3231,Unforgiven, The (1960)
3232,Good Burger (1997)
3233,Dumb and Dumberer: When Harry Met Lloyd (2003)
3234,Hollywood Homicide (2003)
3235,Alex and Emma (2003)
3236,28 Days Later (2002)
3237,Charlie's Angels: Full Throttle (2003)
3238,Tenant, The (Locataire, Le) (1976)
3239,What's Up, Doc? (1972)
3240,Hulk (2003)
3241,Legally Blonde 2: Red, White & Blonde (2003)
3242,Sinbad: Legend of the Seven Seas (2003)
3243,Terminator 3: Rise of the Machines (2003)
3244,Swimming Pool (2003)
3245,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
3246,League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)
3247,Bad Boys II (2003)
3248,Johnny English (2003)
3249,Dirty Pretty Things (2002)
3250,Curly Sue (1991)
3251,Mouse That Roared, The (1959)
3252,Lara Croft Tomb Raider: The Cradle of Life (2003)
3253,Seabiscuit (2003)
3254,Spy Kids 3-D: Game Over (2003)
3255,Buffalo Soldiers (2001)
3256,Remo Williams: The Adventure Begins (1985)
3257,What's Up, Tiger Lily? (1966)
3258,American Wedding (American Pie 3) (2003)
3259,Gigli (2003)
3260,Magdalene Sisters, The (2002)
3261,Freaky Friday (2003)
3262,S.W.A.T. (2003)
3263,Freddy vs. Jason (2003)
3264,Open Range (2003)
3265,Shaolin Soccer (Siu lam juk kau) (2001)
3266,Uptown Girls (2003)
3267,American Splendor (2003)
3268,Agent Cody Banks (2003)
3269,Sure Thing, The (1985)
3270,Wait Until Dark (1967)
3271,Tokyo Story (Tôkyô monogatari) (1953)
3272,THX 1138 (1971)
3273,Kind Hearts and Coronets (1949)
3274,10 (1979)
3275,Tremors (1990)
3276,Red Shoes, The (1948)
3277,Pink Panther, The (1963)
3278,Pink Panther Strikes Again, The (1976)
3279,Commando (1985)
3280,Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)
3281,Ikiru (1952)
3282,Medallion, The (2003)
3283,Jeepers Creepers 2 (2003)
3284,Cabin Fever (2002)
3285,Matchstick Men (2003)
3286,Once Upon a Time in Mexico (2003)
3287,Lost in Translation (2003)
3288,Millennium Actress (Sennen joyû) (2001)
3289,Once Upon a Time in China (Wong Fei Hung) (1991)
3290,Paper Moon (1973)
3291,Day of the Dead (1985)
3292,Memoirs of an Invisible Man (1992)
3293,Jungle Book (1942)
3294,Anything Else (2003)
3295,Secondhand Lions (2003)
3296,Underworld (2003)
3297,Bubba Ho-tep (2002)
3298,Duplex (2003)
3299,Rundown, The (2003)
3300,Under the Tuscan Sun (2003)
3301,My Life Without Me (2003)
3302,Triplets of Belleville, The (Les triplettes de Belleville) (2003)
3303,Videodrome (1983)
3304,Lagaan: Once Upon a Time in India (2001)
3305,Judgment at Nuremberg (1961)
3306,Brief History of Time, A (1991)
3307,Rules of the Game, The (La règle du jeu) (1939)
3308,Seven Brides for Seven Brothers (1954)
3309,Kiss of the Spider Woman (1985)
3310,All the President's Men (1976)
3311,Avalon (2001)
3312,Babette's Feast (Babettes gæstebud) (1987)
3313,Beethoven (1992)
3314,Beethoven's 2nd (1993)
3315,Boyz N the Hood (1991)
3316,Bugsy (1991)
3317,Cobra (1986)
3318,Monty Python's The Meaning of Life (1983)
3319,Where Eagles Dare (1968)
3320,Sleeping with the Enemy (1991)
3321,PCU (1994)
3322,Come and See (Idi i smotri) (1985)
3323,Ginger Snaps (2000)
3324,Regarding Henry (1991)
3325,Leap of Faith (1992)
3326,In Cold Blood (1967)
3327,Yankee Doodle Dandy (1942)
3328,Ninja Scroll (Jûbei ninpûchô) (1995)
3329,Knife in the Water (Nóz w wodzie) (1962)
3330,Out of Time (2003)
3331,School of Rock (2003)
3332,Station Agent, The (2003)
3333,Wonderland (2003)
3334,Mystic River (2003)
3335,Intolerable Cruelty (2003)
3336,Kill Bill: Vol. 1 (2003)
3337,Runaway Jury (2003)
3338,Texas Chainsaw Massacre, The (2003)
3339,Pieces of April (2003)
3340,Radio (2003)
3341,Scary Movie 3 (2003)
3342,Brother Bear (2003)
3343,Elephant (2003)
3344,Italian Job, The (1969)
3345,Interstate 60 (2002)
3346,Eye, The (Gin gwai) (Jian gui) (2002)
3347,Cercle Rouge, Le (Red Circle, The) (1970)
3348,Human Stain, The (2003)
3349,Shattered Glass (2003)
3350,Matrix Revolutions, The (2003)
3351,Elf (2003)
3352,Love Actually (2003)
3353,Father of the Bride (1991)
3354,Looney Tunes: Back in Action (2003)
3355,Master and Commander: The Far Side of the World (2003)
3356,Missing, The (2003)
3357,Cat in the Hat, The (2003)
3358,Gothika (2003)
3359,21 Grams (2003)
3360,Barbarian Invasions, The (Les invasions barbares) (2003)
3361,Bad Santa (2003)
3362,Haunted Mansion, The (2003)
3363,Timeline (2003)
3364,Darkman (1990)
3365,Desk Set (1957)
3366,Freshman, The (1990)
3367,Funny Games (1997)
